422,2179438,20508
300,2179465,111575
456,2179466,11904
244,2179488,160749
297,2179516,111862
30,2179523,1307139
537,2179557,610
249,2179564,153087
180,2179568,247309
248,2179605,153754
186,2179606,244280
141,2179627,389722
279,2179636,124271
486,2179684,5662
418,2179687,21805
429,2179769,18576
301,2179786,110999
79,2179802,698024
517,2179807,1940
50,2179827,1029270
118,2179828,462274
168,2179831,286947
83,2179838,674423
106,2179847,526753
129,2179868,416813
81,2179870,693367
275,2179875,128772
286,2179885,120271
197,2179928,221307
430,2179936,18508
48,2179938,1047657
342,2179943,80728
152,2179954,330648
189,2179957,236901
216,2179966,191489
364,2179969,59028
44,2179975,1077813
213,2179986,199058
351,2179989,70798
265,2179996,136532
179,2180005,257108
164,2180057,292747
479,2180062,6828
295,2180063,112857
41,2180085,1117723
221,2180105,183335
333,2180112,85529
578,2180125,3
139,2180133,399821
314,2180139,102237
327,2180194,89783
291,2180201,116061
380,2180211,49293
183,2180246,245672
31,2180249,1288748
349,2180253,75056
281,2180326,123590
433,2180333,17917
352,2180367,70522
457,2180410,11766
417,2180632,22099
355,2180829,65693
566,2180938,24
237,2181097,169994
519,2181217,1824
